기준일자,표준코드,단축코드,한글 종목명,한글 종목약명,영문 종목명,상장일,시장구분,증권구분,소속부,주식종류,액면가,상장주식수
20220501,KR7030000004,A030000,제일기획보통주,제일기획,CheilWorldwide,19980303,KOSPI,주권,\N,보통주,200,115041225
20220501,KR7052670007,A052670,제일바이오,제일바이오,"CHEIL BIO CO., LTD.",20020124,KOSDAQ,주권,투자주의환기종목(소속부없음),보통주,500,29129064
20220501,KR7271980005,A271980,제일약품보통주,제일약품,JEIL PHARM,20170717,KOSPI,주권,\N,보통주,500,14704872
20220501,KR7001560002,A001560,제일연마공업보통주,제일연마,"CHEILGRINDINGWHEELIND.CO.,LTD",20051209,KOSPI,주권,\N,보통주,500,10000000
20220501,KR7199820002,A199820,제일전기공업,제일전기공업,"CHEIL ELECTRIC CO., LTD.",20201126,KOSDAQ,주권,벤처기업부,보통주,500,11110000
20220501,KR7038010005,A038010,제일테크노스,제일테크노스,"JEIL TECHNOS CO., LTD",20000111,KOSDAQ,주권,중견기업부,보통주,500,9000000
20220501,KR7002620003,A002620,제일파마홀딩스보통주,제일파마홀딩스,JEIL PHARMA HOLDINGS INC.,19880120,KOSPI,주권,\N,보통주,500,15973355
20220501,KR7276730009,A276730,제주맥주,제주맥주,"Jeju Beer Company, Limited",20210526,KOSDAQ,주권,기술성장기업부,보통주,500,56755461
20220501,KR7080220007,A080220,제주반도체,제주반도체,Jeju Semiconductor Corp.,20050201,KOSDAQ,주권,우량기업부,보통주,500,34442833
20220501,KR7006220008,A006220,제주은행보통주,제주은행,Jeju Bank,19721228,KOSPI,주권,\N,보통주,5000,32128774
20220501,KR7089590004,A089590,제주항공보통주,제주항공,"JEJUAIR, CO., LTD.",20151106,KOSPI,주권,\N,보통주,1000,49759668
20220501,KR7216080002,A216080,제테마,제테마,"JETEMA Co.,Ltd.",20191114,KOSDAQ,주권,기술성장기업부,보통주,500,17802259
20220501,KR7229000005,A229000,젠큐릭스,젠큐릭스,Gencurix Inc.,20200625,KOSDAQ,주권,기술성장기업부,보통주,500,6558421
20220501,KR7248020000,A248020,젬,젬,ZAM,20211022,KONEX,주권,일반기업부,보통주,5000,477105
20220501,KR7082270000,A082270,젬백스&카엘,젬백스,"GemVax & KAEL Co.,Ltd.",20050624,KOSDAQ,주권,벤처기업부,보통주,500,39812863
20220501,KR7064800006,A064800,젬백스링크,젬백스링크,"Gemvaxlink Co., Ltd.",20020822,KOSDAQ,주권,벤처기업부,보통주,100,83178127
20220501,KR7044060002,A044060,조광아이엘아이,조광ILI,"JOKWANG I.L.I CO., LTD",20010118,KOSDAQ,주권,벤처기업부,보통주,500,15039996
20220501,KR7004910006,A004910,조광페인트보통주,조광페인트,ChokwangPaint,19761227,KOSPI,주권,\N,보통주,500,12800000
20220501,KR7004700001,A004700,조광피혁보통주,조광피혁,ChokwangLeather,19770527,KOSPI,주권,\N,보통주,5000,6649138
20220501,KR7001550003,A001550,조비보통주,조비,Chobi,19761228,KOSPI,주권,\N,보통주,5000,5192239
20220501,KR7000480004,A000480,조선내화보통주,조선내화,ChosunRefractories,19780630,KOSPI,주권,\N,보통주,5000,4000000
20220501,KR7120030002,A120030,조선선재 보통주,조선선재,"CHOSUN WELDING POHANG Co., Ltd",20100219,KOSPI,주권,\N,보통주,500,1257651
20220501,KR7034940007,A034940,조아제약,조아제약,"ChoA Pharmaceutical Co., LTD.",19990813,KOSDAQ,주권,중견기업부,보통주,500,30979827
20220501,KR7067000000,A067000,조이시티,조이시티,JoyCity Corporation,20080530,KOSDAQ,주권,벤처기업부,보통주,500,68453365
20220501,KR7018470005,A018470,조일알미늄보통주,조일알미늄,CHOILALUMINUM,19881122,KOSPI,주권,\N,보통주,500,124331721
20220501,KR7002600005,A002600,조흥보통주,조흥,CHOHEUNG CORPORATION,19761223,KOSPI,주권,\N,보통주,5000,600000
20220501,KR7063160006,A063160,종근당바이오보통주,종근당바이오,CKDBioCorporation,20011211,KOSPI,주권,\N,보통주,2500,5485962
20220501,KR7185750007,A185750,종근당보통주,종근당,CHONGKUNDANG,20131206,KOSPI,주권,\N,보통주,2500,11988038
20220501,KR7001630003,A001630,종근당홀딩스보통주,종근당홀딩스,CHONGKUNDANG HOLDINGS CORP.,19760630,KOSPI,주권,\N,보통주,2500,5009861
20220501,KR7033340001,A033340,좋은사람들,좋은사람들,"GOOD PEOPLE CO., LTD.",19971103,KOSDAQ,주권,투자주의환기종목(소속부없음),보통주,500,49908224
20220501,KR7036930006,A036930,주성엔지니어링,주성엔지니어링,"JUSUNG ENGINEERING Co.,Ltd.",19991224,KOSDAQ,주권,우량기업부,보통주,500,48249212
20220501,KR7185190006,A185190,주식회사 수프로,수프로,"Suppro Co.,Ltd",20131029,KONEX,주권,일반기업부,보통주,500,3695450
20220501,KR7357580000,A357580,주식회사 아모센스,아모센스,"Amosense Co., Ltd.",20210625,KOSDAQ,주권,기술성장기업부,보통주,500,11200076
20220501,KR7086460003,A086460,주식회사 에스엔피제네틱스,에스엔피제네틱스,SNP Genetics,20130701,KONEX,주권,일반기업부,보통주,500,1823850
20220501,KR7226400000,A226400,주식회사 오스테오닉,오스테오닉,"OSTEONIC Co., Ltd.",20180222,KOSDAQ,주권,기술성장기업부,보통주,500,17139354
20220501,KR7070960000,A070960,주식회사 용평리조트,용평리조트,YONG PYONG RESORT CORPORATION,20160527,KOSPI,주권,\N,보통주,5000,48133333
20220501,KR7084440007,A084440,주식회사 유비온,유비온,UBION CO.LTD.,20140121,KONEX,주권,일반기업부,보통주,100,16814800
20220501,KR7187420005,A187420,주식회사 제노포커스,제노포커스,"GenoFocus, Inc.",20150529,KOSDAQ,주권,기술성장기업부,보통주,500,22499010
20220501,KR7189350002,A189350,주식회사 코셋,코셋,Coset Inc.,20131224,KONEX,주권,일반기업부,보통주,500,4800000
20220501,KR7023450000,A023450,주식회사동남합성,동남합성,"DONGNAMCHEMICALCO,.LTD.",19961224,KOSPI,주권,\N,보통주,500,3610000
20220501,KR7002380004,A002380,주식회사케이씨씨,KCC,KCC Corporation,19730625,KOSPI,주권,\N,보통주,5000,8886471
20220501,KR7044380004,A044380,주연테크 보통주,주연테크,JOOYONTECH,20061115,KOSPI,주권,\N,보통주,200,59199244
20220501,KR7239340003,A239340,줌인터넷,줌인터넷,ZUMinternet Corp.,20160609,KOSDAQ,주권,중견기업부,보통주,100,26979634
20220501,KR7024110009,A024110,중소기업은행보통주,기업은행,INDUSTRIALBANKOFKOREA,20031224,KOSPI,주권,\N,보통주,5000,744300587
20220501,KR7051980001,A051980,중앙디앤엠,중앙디앤엠,"JOONGANG DNM Co., Ltd",20010731,KOSDAQ,주권,관리종목(소속부없음),보통주,500,103995690
20220501,KR7072020001,A072020,중앙백신연구소,중앙백신,CHOONG ANG VACCINE LABORATORY,20031031,KOSDAQ,주권,벤처기업부,보통주,500,9960000
20220501,KR7000440008,A000440,중앙에너비스,중앙에너비스,"Joong Ang Enervis Co.,Ltd.",19930324,KOSDAQ,주권,중견기업부,보통주,500,6227130
20220501,KR7078650009,A078650,지나인제약,지나인제약,G9pharma,20101022,KOSDAQ,주권,관리종목(소속부없음),보통주,500,4078777
20220501,KR7228760005,A228760,지노믹트리,지노믹트리,Genomictree Inc.,20190327,KOSDAQ,주권,기술성장기업부,보통주,500,20327512
20220501,KR7314130006,A314130,지놈앤컴퍼니,지놈앤컴퍼니,Genome&Company,20201223,KOSDAQ,주권,기술성장기업부,보통주,500,14066271
20220501,KR7013890009,A013890,지누스보통주,지누스,ZINUS,20191030,KOSPI,주권,\N,보통주,500,15800450
20220501,KR7389030008,A389030,지니너스,지니너스,GENINUS Inc.,20211108,KOSDAQ,주권,기술성장기업부,보통주,500,10869315
20220501,KR7043610005,A043610,지니뮤직,지니뮤직,GENIE MUSIC CORPORATION,20000720,KOSDAQ,주권,우량기업부,보통주,500,58115438
20220501,KR7263860009,A263860,지니언스,지니언스,"GENIANS, INC.",20170802,KOSDAQ,주권,벤처기업부,보통주,500,9444600
20220501,KR7303030001,A303030,지니틱스,지니틱스,"Zinitix Co.,Ltd.",20180830,KOSDAQ,주권,벤처기업부,보통주,100,35745668
20220501,KR7036180008,A036180,지더블유바이텍,지더블유바이텍,"GW Vitek CO.,LTD.",19991221,KOSDAQ,주권,중견기업부,보통주,500,46390818
20220501,KR7208350009,A208350,지란지교시큐리티,지란지교시큐리티,"Jiransecurity Co., Ltd.",20141224,KOSDAQ,주권,벤처기업부,보통주,500,8306541
20220501,KR7144510005,A144510,지씨셀,지씨셀,GC CELL,20160623,KOSDAQ,주권,벤처기업부,보통주,500,15800344
20220501,KR7382480002,A382480,지아이텍,지아이텍,"G.I.Tech Co.,Ltd.",20211021,KOSDAQ,주권,벤처기업부,보통주,100,39357140
20220501,KR7382800001,A382800,지앤비에스엔지니어링,지앤비에스엔지니어링,"GnBS ENGINEERING Co., Ltd.",20211029,KOSDAQ,주권,벤처기업부,보통주,500,7164618
20220501,KR7299480004,A299480,지앤이헬스케어,지앤이헬스케어,G&E Healthcare,20180629,KONEX,주권,일반기업부,보통주,100,11100743
20220501,KR7051160000,A051160,지어소프트,지어소프트,GAEASOFT,20020528,KOSDAQ,주권,우량기업부,보통주,500,15474430
20220501,KR7001250000,A001250,지에스글로벌보통주,GS글로벌,GS Global Corp.,19760626,KOSPI,주권,\N,보통주,2500,82533764
20220501,KR7007070006,A007070,지에스리테일보통주,GS리테일,GS Retail,20111223,KOSPI,주권,\N,보통주,1000,104717922
20220501,KR7053050001,A053050,지에스이,지에스이,"GSE Co., Ltd.",20011011,KOSDAQ,주권,우량기업부,보통주,500,29987597
20220501,KR7130500002,A130500,지에이치신소재,GH신소재,GH Advanced Materials Inc.,20130802,KOSDAQ,주권,중견기업부,보통주,500,14545052
20220501,KR7119850006,A119850,지엔씨에너지,지엔씨에너지,"GnCenergy Co., Ltd.",20131002,KOSDAQ,주권,우량기업부,보통주,500,16448909
20220501,KR7270520000,A270520,지엔원에너지,지엔원에너지,"G Enone Energy Co.,Ltd.",20170822,KOSDAQ,주권,벤처기업부,보통주,100,31208908
20220501,KR7065060006,A065060,지엔코,지엔코,"Great New wave Coming Co., Ltd.",20020528,KOSDAQ,주권,중견기업부,보통주,500,98008044
20220501,KR7204840003,A204840,지엘팜텍,지엘팜텍,GL Pharm Tech Corp.,20141120,KOSDAQ,주권,기술성장기업부,보통주,100,61854061
20220501,KR7013870001,A013870,지엠비코리아보통주,지엠비코리아,GMB Korea,20121120,KOSPI,주권,\N,보통주,500,19072280
20220501,KR7071320006,A071320,지역난방공사보통주,지역난방공사,Korea District Heating,20100129,KOSPI,주권,\N,보통주,5000,11578744
20220501,KR7135160000,A135160,지오씨,지오씨,GOC,20151228,KONEX,주권,일반기업부,보통주,500,9576333
20220501,KR7311320006,A311320,지오엘리먼트,지오엘리먼트,"GO Element Co., Ltd.",20211111,KOSDAQ,주권,기술성장기업부,보통주,500,6229930
20220501,KR7035000009,A035000,지투알보통주,지투알,GⅡR Inc.,19990811,KOSPI,주권,\N,보통주,1000,16567409
20220501,KR7388050007,A388050,지투파워,지투파워,G2Power Co.Ltd,20220401,KOSDAQ,주권,중견기업부,보통주,500,3686835
20220501,KR7219750007,A219750,지티지웰니스,지티지웰니스,"GTG Wellness Co.,Ltd",20180921,KOSDAQ,주권,관리종목(소속부없음),보통주,500,19111631
20220501,KR7088790001,A088790,진도 보통주,진도,"JINDO.CO.,LTD",20060328,KOSPI,주권,\N,보통주,500,12447744
20220501,KR7018120006,A018120,진로발효,진로발효,JinroDistillers,19931229,KOSDAQ,주권,우량기업부,보통주,500,6621120
20220501,KR7109820001,A109820,진매트릭스,진매트릭스,GENEMATRIX INC.,20091106,KOSDAQ,주권,기술성장기업부,보통주,500,20393640
20220501,KR7086060001,A086060,진바이오텍,진바이오텍,"Gene Bio Tech Co., Ltd.",20060428,KOSDAQ,주권,중견기업부,보통주,500,8610587
20220501,KR7036890002,A036890,진성티이씨,진성티이씨,JINSUNG T.E.C.,20000720,KOSDAQ,주권,우량기업부,보통주,500,22482268
20220501,KR7363250002,A363250,진시스템,진시스템,"Genesystem Co., Ltd",20210526,KOSDAQ,주권,기술성장기업부,보통주,500,6879180
20220501,KR7003780004,A003780,진양산업보통주,진양산업,Chinyang Industry,19730626,KOSPI,주권,\N,보통주,500,13000000
20220501,KR7007370000,A007370,진양제약,진양제약,"JIN YANG PHARMACETICAL. CO., LTD",20000727,KOSDAQ,주권,중견기업부,보통주,500,12000000
20220501,KR7010640001,A010640,진양폴리우레탄보통주,진양폴리,ChinYangPolyurethane,19890930,KOSPI,주권,\N,보통주,500,10000000
20220501,KR7100250000,A100250,진양홀딩스보통주,진양홀딩스,Chinyang Holdings Corporation,20080215,KOSPI,주권,\N,보통주,500,55895292
20220501,KR7051630002,A051630,진양화학보통주,진양화학,ChinYangChemicalCorporation,20010129,KOSPI,주권,\N,보통주,500,12000000
20220501,KR7272450008,A272450,진에어보통주,진에어,JIN AIR,20171208,KOSPI,주권,\N,보통주,1000,52200000
20220501,KR7011000007,A011000,진원생명과학보통주,진원생명과학,GeneOneLifeScience,19871116,KOSPI,주권,\N,보통주,1000,77678502
20220501,KR7250030004,A250030,진코스텍,진코스텍,JINCOSTECH,20191129,KONEX,주권,일반기업부,보통주,500,2589337
20220501,KR7002781003,A002785,진흥기업1우선주(신형),진흥기업우B,CHINHUNG INT(1PB),20030616,KOSPI,주권,\N,신형우선주,500,857218
20220501,KR7002782001,A002787,진흥기업2우선주(신형),진흥기업2우B,CHINHUNG INT (2PB),20061205,KOSPI,주권,\N,신형우선주,500,294808
20220501,KR7002780005,A002780,진흥기업보통주,진흥기업,ChinhungInternational,19770625,KOSPI,주권,\N,보통주,500,145471745
20220501,KR7233990001,A233990,질경이,질경이,JILGYUNGYI,20151229,KONEX,주권,일반기업부,보통주,100,13966316
20220501,KR7085660009,A085660,차바이오텍,차바이오텍,"Chabiotech Co.,Ltd.",20051227,KOSDAQ,주권,중견기업부,보통주,500,56268318
20220501,KR7261780001,A261780,차백신연구소,차백신연구소,CHA Vaccine Research Institute,20211022,KOSDAQ,주권,기술성장기업부,보통주,500,26429162
20220501,KYG2115T1076,A900250,차이나크리스탈신소재홀딩스,크리스탈신소재,"China Crystal New Material Holdings Co., Ltd.",20160128,KOSDAQ,외국주권,외국기업(소속부없음),보통주,0.5,71830626
20220501,KR7009310004,A009310,참엔지니어링보통주,참엔지니어링,Charm Engineering,19871112,KOSPI,주권,\N,보통주,500,58817586
20220501,KR7158310003,A158310,참존글로벌,참존글로벌,Charmzone Global,20130403,KOSDAQ,주권,관리종목(소속부없음),보통주,500,47841128
20220501,KR7094850005,A094850,참좋은여행,참좋은여행,"Very Good Tour Co.,Ltd.",20070430,KOSDAQ,주권,중견기업부,보통주,500,14000000
20220501,KR7004650008,A004650,창해에탄올,창해에탄올,"Changhae Ethanol Co., Ltd.",20140730,KOSDAQ,주권,우량기업부,보통주,500,9190885
20220501,KR7278280003,A278280,천보,천보,"Chunbo Co., Ltd.",20190211,KOSDAQ,주권,우량기업부,보통주,500,10000000
20220501,KR7000650002,A000650,천일고속보통주,천일고속,ChunilExpress,19770623,KOSPI,주권,\N,보통주,5000,1429220
20220501,KR7140290008,A140290,청광건설 주식회사,청광건설,"CHUNGKWANG CONSTRUCTION CO., LtD.",20131220,KONEX,주권,일반기업부,보통주,500,10555100
20220501,KR7066360009,A066360,체리부로,체리부로,"Cherrybro Co.,Ltd",20171204,KOSDAQ,주권,관리종목(소속부없음),보통주,500,46872529
20220501,KR7033250002,A033250,체시스보통주,체시스,"CHASYS Co.,Ltd",19990811,KOSPI,주권,\N,보통주,500,32000000
20220501,KR7047820006,A047820,초록뱀미디어,초록뱀미디어,"CHOROKBAEM MEDIA CO.,LTD.",20021224,KOSDAQ,주권,중견기업부,보통주,500,216927028
20220501,KR7052300001,A052300,초록뱀컴퍼니,초록뱀컴퍼니,CHOROKBAEM COMPANY,20010802,KOSDAQ,주권,중견기업부,보통주,500,115080002
20220501,KR7118000009,A118000,초록뱀헬스케어보통주,초록뱀헬스케어,"CHOROKBAEM HEALTHCARE.CO,.LTD",20091230,KOSPI,주권,\N,보통주,500,84704985
20220501,KR7094360005,A094360,칩스앤미디어,칩스앤미디어,"Chips&Media, Inc.",20150805,KOSDAQ,주권,벤처기업부,보통주,500,9640315
20220501,KR7016920001,A016920,카스,카스,Cas,19900104,KOSDAQ,주권,중견기업부,보통주,500,26493538
20220501,KR7284620002,A284620,카이노스메드,카이노스메드,"KAINOS MEDICINE, INC.",20180608,KOSDAQ,주권,기술성장기업부,보통주,100,110398262
20220501,KR7293490009,A293490,카카오게임즈,카카오게임즈,Kakao Games Corp.,20200910,KOSDAQ,주권,우량기업부,보통주,100,78606876
20220501,KR7323410001,A323410,카카오뱅크보통주,카카오뱅크,KakaoBank Corp.,20210806,KOSPI,주권,\N,보통주,5000,476196437
20220501,KR7035720002,A035720,카카오보통주,카카오,Kakao,20170710,KOSPI,주권,\N,보통주,100,446270406
20220501,KR7377300009,A377300,카카오페이보통주,카카오페이,kakaopay,20211103,KOSPI,주권,\N,보통주,500,132438691
20220501,KR7042000000,A042000,카페24,카페24,Cafe24 Corp.,20180208,KOSDAQ,주권,기술성장기업부,보통주,500,22497198
20220501,KR7006380000,A006380,카프로보통주,카프로,CAPRO,19740528,KOSPI,주권,\N,보통주,500,40000000
20220501,KR7317530004,A317530,캐리소프트,캐리소프트,"CARRIESOFT Co., Ltd.",20191029,KOSDAQ,주권,기술성장기업부,보통주,500,6951196
20220501,KR7071850002,A071850,캐스텍코리아,캐스텍코리아,"CASTEC KOREA CO.,LTD",20140527,KOSDAQ,주권,중견기업부,보통주,500,16569188
20220501,KR7050110006,A050110,캠시스,캠시스,CammSys Corp.,20010517,KOSDAQ,주권,벤처기업부,보통주,500,73824118
20220501,KR7223310004,A223310,커머스마이너,커머스마이너,Commerce miner,20151224,KOSDAQ,주권,관리종목(소속부없음),보통주,100,13333506
20220501,KR7109070003,A109070,컨버즈보통주,컨버즈,CONBUZZ,20090317,KOSPI,주권,\N,보통주,500,17549275
20220501,HK0000341732,A900310,컬러레이홀딩스,컬러레이,"Coloray International Investment Co., Limited",20170810,KOSDAQ,외국주권,외국기업(소속부없음),보통주,\N,54000000
20220501,KR7078340007,A078340,컴투스,컴투스,Com2uS Corporation,20070706,KOSDAQ,주권,우량기업부,보통주,500,12866420
20220501,KR7063080006,A063080,컴투스홀딩스,컴투스홀딩스,Com2uS Holdings,20090730,KOSDAQ,주권,우량기업부,보통주,500,6595192
20220501,KR7307930008,A307930,컴퍼니케이파트너스,컴퍼니케이,COMPANY K PARTNERS LIMITED,20190523,KOSDAQ,주권,중견기업부,보통주,500,15610000
20220501,KR7079190005,A079190,케스피온,케스피온,KESPION,20051129,KOSDAQ,주권,벤처기업부,보통주,500,31784197
20220501,KR7263700007,A263700,케어랩스,케어랩스,"Carelabs Co.,Ltd",20180328,KOSDAQ,주권,중견기업부,보통주,500,18094854
20220501,KR7214370009,A214370,케어젠,케어젠,"Caregen Co.,LTD.",20151117,KOSDAQ,주권,중견기업부,보통주,500,10743000
20220501,KR7221980006,A221980,케이디켐,케이디켐,"KDCHEM CO., LTD.",20151119,KOSDAQ,주권,중견기업부,보통주,500,4034800
20220501,KYG1990V1041,A900280,케이만금세기차륜집단유한공사,골든센츄리,Cayman Golden Century Wheel Group Limited,20161019,KOSDAQ,외국주권,외국기업(소속부없음),보통주,0.2,176573591
20220501,KR7001620004,A001620,케이비아이동국실업보통주,케이비아이동국실업,KBI DONGKOOK IND,19900915,KOSPI,주권,\N,보통주,500,87286004
20220501,KR7024840001,A024840,케이비아이메탈,KBI메탈,"KBI METAL CO., LTD.",19941229,KOSDAQ,주권,우량기업부,보통주,500,32950848
20220501,KR7330990003,A330990,케이비제19호기업인수목적,케이비제19호스팩,KB No.19 Special Purpose Acquisition Company,20190930,KOSDAQ,주권,관리종목(소속부없음),보통주,100,4301000
20220501,KR7342550001,A342550,케이비제20호기업인수목적,케이비제20호스팩,KB No.20 Special Purpose Acquisition Company,20200130,KOSDAQ,주권,SPAC(소속부없음),보통주,100,6501000
20220501,KR7318000007,A318000,케이비지,KBG,KBG,20190801,KOSDAQ,주권,벤처기업부,보통주,200,8229825
20220501,KR7192250009,A192250,케이사인,케이사인,"KSIGN CO., Ltd.",20140428,KOSDAQ,주권,벤처기업부,보통주,100,70671257
20220501,KR7009440009,A009440,케이씨그린홀딩스보통주,KC그린홀딩스,KC Green Holdings,19941105,KOSPI,주권,\N,보통주,500,22434980
20220501,KR7029460003,A029460,케이씨보통주,케이씨,KC,19971125,KOSPI,주권,\N,보통주,500,13554044
20220501,KR7112190004,A112190,케이씨산업,KC산업,KC INDUSTRY,20160531,KONEX,주권,일반기업부,보통주,500,7125253
20220501,KR7021320007,A021320,케이씨씨건설,KCC건설,"KCC ENGINEERING & CONSTRUCTION CO., LTD.",20010821,KOSDAQ,주권,우량기업부,보통주,5000,21400000
20220501,KR7344820006,A344820,케이씨씨글라스보통주,KCC글라스,KCC GLASS Corporation,20200121,KOSPI,주권,\N,보통주,1000,15970512
20220501,KR7036670008,A036670,케이씨아이,KCI,KCI Limited,20010103,KOSDAQ,주권,우량기업부,보통주,500,11270000
20220501,KR7115500001,A115500,케이씨에스,케이씨에스,Korea Computer & Systems Inc.,20100414,KOSDAQ,주권,중견기업부,보통주,500,12000000
20220501,KR7119650000,A119650,케이씨코트렐보통주,KC코트렐,KC Cottrell,20100129,KOSPI,주권,\N,보통주,500,17600000
20220501,KR7281820001,A281820,케이씨텍보통주,케이씨텍,KCTECH,20171205,KOSPI,주권,\N,보통주,500,20861556
20220501,KR7089150007,A089150,케이씨티,케이씨티,Korea Computer Terminal Inc.,20061213,KOSDAQ,주권,중견기업부,보통주,500,17150000
20220501,KR7025880006,A025880,케이씨피드,케이씨피드,"KC FEED CO., LTD.",19950707,KOSDAQ,주권,중견기업부,보통주,500,16715858
20220501,KR7093320000,A093320,케이아이엔엑스,케이아이엔엑스,"KINX, Inc.",20110208,KOSDAQ,주권,우량기업부,보통주,500,4880000
20220501,KR7044450005,A044450,케이에스에스 해운 보통주,KSS해운,KSS LINE,20071026,KOSPI,주권,\N,보통주,500,23085880
20220501,KR7073010001,A073010,케이에스피,케이에스피,"KSP CO., LTD",20041217,KOSDAQ,주권,벤처기업부,보통주,500,36192257
20220501,KR7226360006,A226360,케이에이치건설,KH 건설,KH Construction,20151022,KOSDAQ,주권,벤처기업부,보통주,100,82033874
20220501,KR7060720000,A060720,케이에이치바텍,KH바텍,"KH VATEC Co., LTD",20020521,KOSDAQ,주권,중견기업부,보통주,500,23677442
20220501,KR7111870002,A111870,케이에이치전자,KH 전자,KH ELECTRON,20101105,KOSDAQ,주권,중견기업부,보통주,500,128254851
20220501,KR7105330005,A105330,케이엔더블유,케이엔더블유,"KNW Co., Ltd.",20090929,KOSDAQ,주권,벤처기업부,보통주,500,12135382
20220501,KR7058400003,A058400,케이엔엔,KNN,KOREA NEW NETWORK CORPORATION,20101103,KOSDAQ,주권,우량기업부,보통주,500,132429720
20220501,KR7272110008,A272110,케이엔제이,케이엔제이,"KnJ Co., Ltd.",20191025,KOSDAQ,주권,중견기업부,보통주,500,7925395
20220501,KR7039420005,A039420,케이엘넷,케이엘넷,KL-Net Corp.,20020312,KOSDAQ,주권,중견기업부,보통주,500,24154730
20220501,KR7083550004,A083550,케이엠,케이엠,KM CORPORATION,20051220,KOSDAQ,주권,우량기업부,보통주,500,11251616
20220501,KR7032500001,A032500,케이엠더블유,케이엠더블유,KMW CO. LTD,20000321,KOSDAQ,주권,우량기업부,보통주,500,39820883
20220501,KR7122450000,A122450,케이엠에이치,KMH,"KMH Co., Ltd.",20110525,KOSDAQ,주권,중견기업부,보통주,500,45335964
20220501,KR7052900008,A052900,케이엠에이치하이텍,KMH하이텍,"KMH HITECH CO.,LTD",20050118,KOSDAQ,주권,중견기업부,보통주,500,51628046
20220501,KR7225430008,A225430,케이엠제약,케이엠제약,"KMPHARMACEUTICAL Co.,Ltd.",20151008,KOSDAQ,주권,중견기업부,보통주,100,27887050
20220501,KR7102370004,A102370,케이옥션,케이옥션,K Auction Inc.,20220124,KOSDAQ,주권,기술성장기업부,보통주,500,8909420
20220501,KR7092220003,A092220,케이이씨 보통주,KEC,KEC Corporation,20061016,KOSPI,주권,\N,보통주,500,144748141
20220501,KR7046440004,A046440,케이지모빌리언스,KG모빌리언스,"KGMobilians Co., Ltd.",20041214,KOSDAQ,주권,우량기업부,보통주,500,38825568
20220501,KR7035600006,A035600,케이지이니시스,KG이니시스,"KGINICIS CO.,LTD.",20021122,KOSDAQ,주권,우량기업부,보통주,500,27904434
20220501,KR7151860004,A151860,케이지이티에스,KG ETS,"KG Eco Technology Services Co., Ltd.",20130724,KOSDAQ,주권,우량기업부,보통주,500,36000000
20220501,KR7381970003,A381970,케이카보통주,케이카,K Car,20211013,KOSPI,주권,\N,보통주,500,48086533
20220501,KR7145270005,A145270,케이탑리츠보통주,케이탑리츠,KTOPREITs,20120131,KOSPI,부동산투자회사,\N,보통주,1000,48060774
20220501,KR7030200000,A030200,케이티보통주,KT,KTCorporation,19981223,KOSPI,주권,\N,보통주,5000,261111808
20220501,KR7060370004,A060370,케이티서브마린,KT서브마린,"KT Submarine Co., Ltd.",20020215,KOSDAQ,주권,중견기업부,보통주,1000,21900000
20220501,KR7053210001,A053210,케이티스카이라이프,스카이라이프,"KT Skylife Co., Ltd.",20110603,KOSPI,주권,\N,보통주,2500,47821966
20220501,KR7058850009,A058850,케이티씨에스보통주,KTcs,ktcs corporation,20100916,KOSPI,주권,\N,보통주,500,42685000
20220501,KR7058860008,A058860,케이티아이에스보통주,KTis,ktis Corporation,20101217,KOSPI,주권,\N,보통주,500,34802000
20220501,KR7036030005,A036030,케이티알파,케이티알파,kt alpha,19991224,KOSDAQ,주권,중견기업부,보통주,1000,49019283
20220501,KR7033780008,A033780,케이티앤지보통주,KT&G,KT&G Corporation,19991008,KOSPI,주권,\N,보통주,5000,137292497
20220501,KR7064820004,A064820,케이프,케이프,CAPE INDUSTRIES LTD.,20070529,KOSDAQ,주권,벤처기업부,보통주,500,30901728
20220501,KR7347140006,A347140,케이프이에스제4호기업인수목적,케이프이에스제4호,CAPE-ES No.4 Special Purpose Acquisition Company,20200324,KOSDAQ,주권,SPAC(소속부없음),보통주,100,3009000
20220501,KR7256940008,A256940,케이피에스,케이피에스,KPS Corporation,20170906,KOSDAQ,주권,벤처기업부,보통주,500,18748658
20220501,KR7024880007,A024880,케이피에프,케이피에프,KPF,19941229,KOSDAQ,주권,우량기업부,보통주,500,17718250
20220501,KR7114450000,A114450,케이피엑스라이프사이언스,KPX생명과학,"KPX LIFESCIENCE CO., LTD.",20091222,KOSDAQ,주권,중견기업부,보통주,500,15000000
20220501,KR7042040006,A042040,케이피엠테크,케이피엠테크,"KPM TECH CO., LTD.",20030107,KOSDAQ,주권,중견기업부,보통주,100,159648360
20220501,KR7054410006,A054410,케이피티유,케이피티유,"Korea Plasma Technology U Co.,Ltd",20020425,KOSDAQ,주권,벤처기업부,보통주,500,5060000
20220501,KR7258610005,A258610,케일럼,케일럼,CAELUM,20170822,KOSDAQ,주권,벤처기업부,보통주,500,22146762
20220501,KR7274090000,A274090,켄코아에어로스페이스,켄코아에어로스페이스,Kencoa Aerospace Corporation,20200303,KOSDAQ,주권,기술성장기업부,보통주,500,11930476
20220501,KR7402420004,A402420,켈스,켈스,CALTH,20211130,KONEX,주권,일반기업부,보통주,500,2226540
20220501,KR7217600006,A217600,켐온,켐온,CHEMON Inc.,20150626,KOSDAQ,주권,중견기업부,보통주,100,63861340
